fix,lat,lon
LALEE,40.328456,-111.819761
LALEE,27.772217,-097.352803
LALEN,69.500000,112.883333
LALEP,51.271667,057.906667
LALES,48.865278,017.709444
LALET,50.090000,137.235000
LALGE,45.477333,-100.310361
LALGI,17.508056,043.081389
LALIC,36.380472,-094.468222
LALIK,-35.198475,173.112930
LALIL,57.773472,012.177194
LALIM,66.983333,133.983333
LALIN,48.880000,013.242222
LALIP,61.733333,128.233333
LALIR,54.805000,127.303333
LALIT,12.873333,095.476667
LALIY,42.501000,-092.115306
LALJE,41.932361,-095.274750
LALKI,49.979444,022.668611
LALLY,43.547925,-116.535847
LALMA,62.200000,036.450000
LALMT,25.887636,089.431389
LALNE,35.719056,-102.196833
LALOK,64.321667,-172.766667
LALOM,55.900000,093.833333
LALPI,40.955339,-003.702213
LALPU,59.466667,037.383333
LALSE,36.602167,-076.806167
LALTO,27.692205,-015.002375
LALUB,52.794444,010.840278
LALUK,50.804444,013.880278
LALUX,48.286389,002.408889
LAM09,51.780801,000.257613
LAM10,51.489559,000.248381
LAM15,51.411869,000.296688
LAM24,51.384426,000.627382
LAMA,-12.885180,-038.169170
LAMA,01.530443,103.980901
LAMAG,52.516667,036.466667
LAMAH,39.381778,-084.667333
LAMAJ,29.667083,-094.974028
LAMAN,-23.550069,-070.457975
LAMAR,37.444928,-006.075344
LAMAR,38.568167,-103.392297
LAMAS,29.939472,-097.672111
LAMAT,51.301944,-003.017500
LAMAW,32.776275,-115.609083
LAMAX,-37.451667,145.411667
LAMAX,47.617222,008.900555
LAMBA,48.527222,-002.439722
LAMBB,40.736005,-091.123079
LAMBE,47.761333,-104.350222
LAMBI,40.988668,023.190618
LAMBI,08.976167,-079.432500
LAMBO,11.158758,122.348539
LAMBS,37.981606,-087.150178
LAMDE,34.990697,-080.152039
LAMDI,39.205833,-010.965000
LAMDO,45.555556,006.152500
LAMEB,39.075000,016.419167
LAMED,43.447956,-073.703828
LAMEG,58.705000,081.165000
LAMEK,-18.154611,150.043194
LAMEN,31.610000,124.000000
LAMER,25.000000,-070.051528
LAMET,43.350000,039.090000
LAMEX,48.164729,030.086633
LAMEY,26.815433,-080.599783
LAMGA,56.016667,082.266667
LAMGE,35.167556,-075.868083
LAMGO,48.885833,008.779167
LAMID,52.310833,020.717778
LAMIN,-03.877706,123.002389
LAMIS,48.149552,037.056990
LAMIT,-33.586724,-070.777413
LAMIT,45.103978,023.374767
LAMIX,53.308056,-000.682222
LAMKA,43.400000,133.883333
LAMKE,33.065222,-080.473444
LAMKI,53.278333,041.065000
LAMKN,18.000000,-061.965997
LAMKO,53.233333,041.266667
LAMMA,55.858333,-002.767500
LAMMA,29.014419,-081.089714
LAMMB,47.006528,-123.645583
LAMMR,27.798522,-097.807219
LAMMY,28.374167,-095.470000
LAMOB,-12.000000,108.883333
LAMOI,39.292833,-097.160028
LAMOK,09.899319,123.749753
LAMOK,-22.848889,166.664722
LAMOL,20.062556,126.627694
LAMON,43.959472,-111.249417
LAMOO,39.812556,-091.464306
LAMOX,55.753497,012.867269
LAMPA,38.801808,001.924053
LAMPE,35.202633,-118.999056
LAMPI,63.538611,021.036667
LAMPO,49.339176,009.666872
LAMPO,46.105833,011.701389
LAMPP,33.740056,-078.833500
LAMPS,27.973233,-098.113703
LAMPU,49.340000,009.668056
LAMPY,45.980694,-091.884111
LAMQY,35.402656,-086.589772
LAMRA,64.366667,039.816667
LAMRE,26.235139,-081.490194
LAMRI,40.481667,049.321667
LAMRO,57.020833,003.552500
LAMSA,37.110833,029.922778
LAMSI,-28.441111,154.193764
LAMSI,48.653350,013.583440
LAMSO,52.732778,002.994444
LAMSU,67.033333,124.833333
LAMTA,40.563772,-083.524172
LAMTU,57.305000,046.763333
LAMUR,46.579722,007.231389
LAMUS,41.544444,045.523333
LAMUT,47.118333,002.984722
LAMVE,36.049722,-115.135083
LAMYU,45.855667,-106.268306
LAMZY,37.959083,-102.714333
LAN02,42.777403,-084.452325
LAN13,42.850708,-084.465409
LAN20,42.686068,-084.682207
LAN36,42.773855,-084.725557
LAN40,42.654711,-084.666754
LAN54,42.772808,-084.601439
LAN63,42.780914,-084.587053
LANAC,32.924181,-114.795847
LANAK,50.902681,005.618235
LANAK,55.702988,-003.935160
LANAN,54.975833,024.332778
LANAR,57.650000,094.250000
LANAT,36.373242,131.428311
LANAT,-15.159833,-173.359639
LANBE,39.326722,-119.769722
LANBI,49.253334,087.481667
LANBY,35.455972,-097.572861
LANC,-31.018333,115.328333
LANCE,-06.434500,-066.340167
LANCE,35.419225,139.414064
LANCH,26.513694,-080.104694
LANCO,32.622250,-096.813306
LANDA,-33.908056,-058.575278
LANDA,41.684333,002.751325
LANDA,17.921667,-086.891667
LANDI,39.859472,-075.301750
LANDO,35.012428,-118.616372
LANDR,40.357578,-104.002961
LANDU,48.596361,012.273928
LANDY,38.364528,-075.195556
LANEM,49.466667,043.883333
LANEP,46.833332,136.333333
LANER,34.484056,-087.362972
LANET,42.702778,003.107111
LANEY,55.780200,-163.119481
LANEZ,37.549694,-092.946389
LANGA,32.926167,-084.949722
LANGE,34.382969,-118.460472
LANGG,42.285972,-089.080639
LANGI,49.488611,010.778611
LANGO,54.945556,010.856389
LANGS,42.583167,-078.869722
LANGU,-36.681667,142.481667
LANGY,42.761111,-073.668750
LANHI,10.400556,107.186111
LANHO,35.520528,-078.820000
LANIC,32.090194,-104.390000
LANIE,30.941608,-078.235653
LANIL,57.916667,049.083333
LANIM,61.733333,064.450000
LANIP,68.566667,-178.450000
LANIS,-15.000000,179.145000
LANIT,49.816666,041.150000
LANIY,44.053872,-091.261006
LANKE,-41.262167,-072.955053
LANKE,44.766000,-123.799333
LANKI,61.748611,024.846389
LANKK,44.156694,-088.539806
LANKS,42.365667,-122.612472
LANKY,36.487167,-088.214528
LANLE,40.342694,-078.801389
LANLI,43.957222,013.180556
LANNA,40.559742,-075.027725
LANNE,49.279611,-122.653000
LANNI,34.431281,069.837792
LANNO,42.341944,013.888333
LANNO,08.366175,097.869450
LANNY,47.036056,-114.675306
LANOG,67.495278,014.476111
LANOI,35.586406,-086.089578
LANOL,-33.609167,151.199722
LANOL,41.193333,068.918333
LANOP,-27.314722,126.898889
LANOR,54.093334,062.678333
LANPA,52.301389,021.209444
LANPI,60.000000,151.850000
LANRA,58.260000,095.641667
LANRI,50.666667,142.750000
LANRK,45.002533,-076.379428
LANSA,39.420833,041.413889
LANSE,41.983806,-088.027944
LANSI,65.123333,102.200000
LANSO,14.546167,100.783000
LANSR,35.033611,-080.919778
LANTA,36.376167,-079.409028
LANTK,41.512461,-095.132414
LANTO,55.216667,059.700000
LANTT,35.405547,-101.865472
LANUK,49.554722,062.544167
LANUL,55.000000,007.697222
LANUM,52.793193,012.364654
LANUX,48.888106,015.615789
LANVI,48.311667,005.797222
LANYI,37.774083,-121.564111
LANYO,-35.505000,149.063333
LANZA,28.920207,-013.969936
LANZA,28.947200,-014.024078
LANZY,29.158433,-090.233411
LAO03,18.128849,120.523578
LAO06,18.078892,120.518090
LAO07,18.294870,120.546146
LAO14,18.155493,120.526506
LAO24,18.218600,120.534922
LAO60,18.278290,120.543705
LAO84,18.038926,120.513701
LAOCI,22.486667,103.965278
LAOMI,63.746442,-171.726433
LAOS,-09.850000,143.316667
LAOTO,41.310750,-085.234306
LAPAB,45.529444,011.971667
LAPAG,47.860278,009.305278
LAPAK,55.431667,088.903333
LAPAN,23.731953,083.435450
LAPAT,45.500278,005.558056
LAPAX,48.498528,002.392417
LAPAZ,27.913561,-098.059125
LAPED,39.061703,-122.793961
LAPEG,60.914722,027.131111
LAPEK,59.900000,040.545000
LAPEL,42.461367,-072.204386
LAPER,38.869639,-084.647528
LAPEX,47.000000,-008.000000
LAPGE,36.462528,-103.140806
LAPID,63.566667,007.437500
LAPIM,-42.826500,172.055313
LAPIN,36.130056,-114.762833
LAPIR,02.441667,101.915000
LAPIS,37.140328,139.945870
LAPIX,63.905778,020.478750
LAPIY,36.104472,-095.967000
LAPKA,45.292644,026.509075
LAPKI,54.675000,029.483333
LAPME,36.007433,-079.706758
LAPME,35.981722,-079.747194
LAPMY,41.783833,-086.750611
LAPNB,24.069306,-110.366056
LAPOL,-45.668664,-071.787350
LAPON,20.750000,104.475000
LAPOS,44.340000,-000.860000
LAPOV,45.004167,019.095556
LAPOW,37.197861,-120.123472
LAPOX,48.114444,-001.955000
LAPPS,41.914139,-087.988333
LAPRA,52.118611,001.210000
LAPRE,34.675694,-080.947861
LAPRI,44.980278,007.160000
LAPRO,43.416667,002.857500
LAPSA,57.336944,022.636944
LAPSE,-21.066000,-051.932667
LAPSI,58.920528,014.305472
LAPSO,35.051667,027.272222
LAPSU,63.739444,025.933056
LAPTE,32.307639,-083.099111
LAPTI,66.988333,087.006667
LAPTO,42.631667,044.190000
LAPTU,25.000000,-025.000000
LAPUR,56.016667,037.850000
LAPUT,58.766667,047.158333
LAPVI,70.418333,024.382222
LAR21,41.319809,-105.681093
LAR31,41.307465,-105.665472
LARAB,33.737500,051.649722
LARAB,-12.067778,129.192500
LARAE,41.239969,-111.406783
LARAP,42.001389,006.333889
LARAS,51.834444,004.697222
LARAT,42.501667,023.871111
LARBE,38.899064,-075.480300
LARBU,51.885555,009.193055
LARCE,66.575664,-159.774947
LARCH,41.503181,141.798531
LARCH,41.433500,-084.619083
LARCK,50.911667,000.446667
LARCO,30.270583,-094.975417
LARCS,38.026592,-092.255756
LARDA,42.131583,-001.362086
LARDI,53.604444,003.515833
LARDO,-12.512778,131.174167
LARDO,31.436667,073.919444
LARDO,47.093611,007.366111
LARDR,45.297001,-063.519501
LARDS,34.150750,-079.968889
LARDY,46.937889,-120.377139
LARED,30.438472,-087.847472
LAREE,65.785658,-150.645578
LAREI,45.596889,-108.814333
LAREL,36.502539,-081.550689
LAREM,58.232500,007.500000
LAREN,45.278056,012.061667
LAREP,50.442778,005.794167
LARET,51.834444,010.869444
LAREW,46.457336,-094.023414
LAREY,32.003333,-091.372778
LAREZ,39.785689,-086.195250
LARFI,39.379625,-082.220067
LARGA,54.863889,004.153333
LARGE,-14.444833,-046.476167
LARGE,39.285256,-069.301244
LARGI,66.333333,122.616667
LARGY,39.971664,-082.902708
LARIC,39.562389,-082.348444
LARIE,41.823183,-069.978322
LARIK,18.834333,084.872833
LARIL,71.989167,030.000000
LARIM,49.092222,-003.001667
LARIP,56.500000,054.716667
LARKA,42.450000,047.066667
LARKI,37.398889,026.838333
LARKO,36.132031,-097.450753
LARKS,39.257397,-105.305161
LARLA,49.378056,-007.120833
LARLI,54.366667,045.683333
LARMA,55.274444,016.501667
LARMI,67.866667,086.983333
LARMO,63.466667,009.633333
LARMU,47.250322,023.135775
LARNA,54.200001,089.866667
LARNC,37.371361,-078.996917
LARNE,40.031861,-106.254139
LARNI,53.683333,141.200000
LARNN,47.673889,-116.828333
LARNO,44.997028,-120.368703
LARNU,72.114444,029.988333
LAROC,43.697500,-088.485833
LAROE,43.749639,-071.280000
LAROG,62.450000,119.000000
LAROK,46.710833,-001.433611
LAROM,44.309689,031.441760
LARON,46.227501,002.198333
LAROO,-31.278333,139.878333
LAROS,-29.480833,154.661667
LARPA,40.626611,002.348644
LARPE,34.751417,-088.938167
LARPI,50.289167,056.062500
LARPO,49.108333,002.589722
LARPP,18.205269,-064.108808
LARPU,62.362500,023.140833
LARPY,39.059111,-098.944944
LARRE,36.073528,-114.867472
LARRI,39.950647,-077.298372
LARRN,32.707825,-097.054267
LARRS,30.205536,-087.434814
LARRY,36.497472,-084.767278
LARSA,63.993056,-172.375639
LARSE,35.981444,-077.001472
LARSI,48.516388,-003.591667
LARSO,55.565472,012.574944
LARTA,57.528333,051.833333
LARTE,40.893917,-088.898944
LARTI,45.430278,012.259167
LARTO,31.391000,-092.060139
LARTU,62.000000,070.966667
LARUB,50.777778,009.607778
LARUE,34.858750,-089.671611
LARUL,38.989444,001.085556
LARUS,41.850000,131.283333
LARVA,42.882269,-090.551656
LARVE,39.047969,-109.943231
LARYE,34.389139,-090.507389
LARYS,28.871831,-014.834289
LARYY,38.456808,-086.871519
LAS04,36.073250,-115.161927
LAS06,36.471926,-114.982990
LAS07,36.076892,-115.016161
LAS08,36.074472,-115.016783
LAS14,36.312953,-115.139644
LAS17,36.076237,-115.125082
LAS18,36.037308,-115.191633
LAS19,36.036208,-115.188772
LAS20,36.412914,-115.130970
LAS24,36.403749,-114.834753
LAS25,36.071308,-115.220606
LAS26,36.073925,-115.221081
LAS38,36.204328,-115.085233
LAS55,35.990968,-115.189053
LAS67,36.379594,-115.133864
LAS68,36.496213,-115.123725
LAS83,36.202975,-115.081883
LAS84,36.208028,-115.090206
LAS85,36.205614,-115.083772
LASAD,51.613335,113.866669
LASAG,62.671111,009.217222
LASAN,31.000000,122.425000
LASAT,48.158889,006.684167
LASAX,50.182778,011.226944
LASBE,40.060139,-075.537139
LASBI,52.733333,045.133333
LASBO,43.605306,001.551028
LASCH,39.443000,-106.331167
LASDA,51.476667,030.263333
LASDE,38.815167,-088.342972
LASDO,46.356389,076.048333
LASEA,41.968806,-086.326833
LASEB,43.990277,011.223332
LASEC,39.647194,-099.933333
LASEE,26.239242,-075.457822
LASEM,-06.618333,111.615000
LASEN,-18.226667,-175.000000
LASER,13.542167,100.700667
LASER,32.378919,-080.608356
LASET,40.689722,043.374444
LASGA,50.360556,011.228056
LASGE,36.698111,-108.344056
LASGI,56.113333,012.454444
LASGO,35.351389,017.356389
LASGU,53.211111,019.177222
LASHE,33.560667,-081.768694
LASIC,36.783733,-075.946311
LASIE,42.663889,-092.460722
LASIK,-39.559887,173.552750
LASIS,51.406944,014.961667
LASIV,48.900833,004.226944
LASIX,45.483333,008.913333
LASIY,45.643250,-093.648250
LASKA,42.385000,049.553333
LASKE,33.849333,-118.374028
LASKI,38.034028,-096.827611
LASKK,40.012194,-089.268417
LASKU,52.046667,021.070833
LASKY,34.669278,-092.305889
LASLA,55.666667,100.466667
LASLE,41.313667,-110.897472
LASLI,56.928361,012.011694
LASLO,45.888542,014.547697
LASMA,56.435278,020.215278
LASMI,48.541667,011.716667
LASNA,49.433889,081.887500
LASNI,59.850000,143.650000
LASNO,48.598333,-009.000000
LASNY,47.048028,-093.450694
LASON,44.690000,043.591667
LASOP,61.466667,061.400000
LASOR,44.038066,034.965137
LASOT,48.634722,022.245833
LASPE,35.769083,-078.096972
LASPI,63.263333,124.450000
LASSA,32.822389,-094.504361
LASSI,40.014389,-091.113194
LASSN,40.390167,-122.295083
LASSO,39.549056,-094.080861
LASSY,29.991972,-095.860694
LASTA,59.200000,142.083333
LASTE,39.661661,-104.725833
LASTI,42.100444,018.885083
LASTO,51.129025,011.110664
LASTS,35.995889,-097.273556
LASTU,72.283333,103.583333
LASTY,42.083911,-083.351233
LASUL,56.483333,060.350000
LASUM,60.450000,119.583333
LASUN,47.414167,007.537500
LASUR,44.667222,005.576389
LASVE,59.000725,-159.093736
LASXE,40.567722,-105.066583
LASYO,29.664778,-090.924750
LAT03,31.715597,-106.520575
LAT11,41.676997,012.753896
LAT15,41.726350,012.694030
LAT20,41.685268,012.766930
LATAD,17.001333,097.879639
LATAG,51.721667,015.746667
LATAK,46.933389,146.757889
LATAL,65.866667,066.633333
LATAM,45.033889,004.239167
LATAN,39.293333,019.000000
LATAP,-26.434999,115.337778
LATAS,54.411667,122.081667
LATAS,38.599111,-076.965917
LATBA,-23.437742,-070.444225
LATCH,56.012558,-134.598289
LATCI,42.308778,-090.711917
LATEB,17.284361,064.367167
LATEB,34.031667,036.410000
LATEC,41.030778,-078.706222
LATEG,57.774167,022.104444
LATEK,42.875000,-000.656944
LATEL,46.937028,023.396872
LATEM,-22.380833,165.817778
LATEM,24.528889,064.828889
LATEN,72.500000,032.083333
LATEP,-06.171667,075.000000
LATEP,35.903611,129.081111
LATES,40.652083,-085.519778
LATEX,26.549306,-097.915556
LATGE,36.384444,-086.288917
LATGO,48.480278,-000.250000
LATGY,39.657056,-083.985972
LATHA,10.141667,106.643333
LATHA,39.782194,-089.209222
LATHE,44.459528,-122.949592
LATHN,30.542778,-085.549278
LATHY,28.317783,-082.344650
LATIA,06.904772,124.921619
LATIC,37.104306,-081.685417
LATID,14.476286,077.948750
LATIK,-03.135833,068.000000
LATIM,24.085556,090.747222
LATIN,31.747419,-106.475281
LATIP,-43.526585,172.593491
LATIW,31.517056,-092.511056
LATIY,34.303389,-089.765000
LATJI,40.263972,-097.771194
LATKA,58.180278,025.779167
LATKE,33.275428,-084.613714
LATKO,52.418889,066.740833
LATKY,36.919444,-075.233333
LATLE,40.178194,-077.005583
LATLI,31.540000,069.934722
LATMA,55.150000,034.400000
LATMI,55.448611,018.167222
LATMO,35.138611,028.393333
LATMY,38.062611,-084.460139
LATNA,64.461183,-155.370728
LATNE,41.694722,-126.840000
LATNI,35.747221,012.682777
LATNU,44.914167,061.408333
LATNY,32.834194,-080.616556
LATO,-15.575009,-048.446664
LATOC,37.076028,-100.339778
LATOM,-23.246442,137.048769
LATON,36.376278,-119.551306
LATOP,22.216667,113.625000
LATOS,-02.398889,134.938058
LATOS,26.958500,073.365944
LATOX,-13.448889,109.387778
LATPE,36.286853,-114.977008
LATRA,48.083333,002.516667
LATRI,48.150000,040.050000
LATRL,41.164597,-073.119150
LATRO,41.771633,001.618319
LATRY,55.215769,-131.474717
LATSA,43.189472,021.890861
LATSE,41.356056,-072.014167
LATSI,60.468056,005.546389
LATTA,-38.126667,145.071667
LATTE,39.838722,-086.127417
LATTY,42.000917,-075.806194
LATUK,02.921111,102.562778
LATUS,45.369444,012.179167
LATUV,-20.055031,121.672803
LATUX,35.533333,120.733333
LATVA,57.117638,024.162211
LATVI,56.883336,016.600279
LATVO,55.565000,008.913889
LAUD,-42.900000,147.500000
LAUDE,43.923806,-088.559167
LAUDR,42.674111,-083.120636
LAUDS,45.419478,-068.207489
LAUER,33.430000,-118.707222
LAUGH,39.162306,-077.471667
LAULY,48.157222,003.702222
LAUNS,35.721817,-085.385969
LAUPO,-03.070667,-059.459333
LAURA,07.495556,-075.903889
LAURA,48.947806,003.362306
LAURA,32.900667,-096.920750
LAURE,41.393778,-083.943778
LAURI,35.243028,-089.980139
LAURL,28.882497,-093.355189
LAURN,40.551611,-074.120464
LAURY,38.548861,-075.529000
LAUTH,26.126658,-078.343000
LAV05,00.152655,-076.789910
LAV07,00.169515,-076.760928
LAV09,00.107486,-077.006130
LAV10,00.108071,-077.022768
LAV14,-26.131667,028.075000
LAV15,00.110995,-077.105957
LAV15,-26.196581,027.949343
LAV23,00.040869,-076.993267
LAV33,00.011443,-076.976050
LAV51,00.116642,-076.835933
LAV59,00.188741,-076.733653
LAV75,00.026573,-076.956107
LAV79,00.124608,-076.741994
LAVA,-03.699333,-060.027167
LAVAA,45.746667,-121.855556
LAVAC,35.318978,-094.159233
LAVAH,42.698533,-111.855972
LAVAL,40.317236,003.569961
LAVAN,14.142167,105.730000
LAVAN,34.846083,-107.284861
LAVAR,54.691389,025.736667
LAVAS,20.490569,-156.419264
LAVAX,01.163889,104.453889
LAVAY,33.259278,-119.221656
LAVBE,47.294083,-114.100861
LAVBO,69.648889,029.164444
LAVDA,48.125000,028.730556
LAVDE,70.656406,-154.872308
LAVEK,-13.667001,-171.624111
LAVEQ,41.494972,-086.772000
LAVER,-37.820000,144.736667
LAVER,35.614333,-094.689000
LAVGE,45.971750,-089.445944
LAVIC,30.033639,-099.166028
LAVIE,34.275889,-079.056139
LAVIS,-76.180000,165.785500
LAVKA,45.933333,048.900000
LAVKE,30.876528,-087.708250
LAVKO,57.800000,009.050833
LAVME,41.815233,-089.599142
LAVMO,52.216111,020.767222
LAVNA,68.814444,017.712222
LAVNE,38.297067,-121.836189
LAVNI,44.466667,146.566667
LAVOS,20.434722,104.397222
LAVOS,25.388333,121.628333
LAVRA,57.210863,024.014789
LAVRU,38.263333,013.352500
LAVRY,40.825111,-112.375750
LAVTA,37.721667,028.703333
LAVTE,34.628000,-076.523056
LAVXY,27.940194,-081.885944
LAW08,52.444576,017.067187
LAW14,34.729751,-098.398255
LAW16,34.379315,-098.408158
LAW26,34.494066,-098.554303
LAW36,34.556294,-098.415618
LAW51,34.386287,-098.364834
LAW68,34.609513,-098.403496
LAW84,34.382237,-098.444811
LAW88,34.646176,-098.400390
LAW90,34.477815,-098.273603
LAW91,34.429458,-098.405908
LAW96,34.656347,-098.402923
LAWIK,70.010942,-148.224892
LAWIN,-10.660000,165.000000
LAWKE,29.785719,-095.203458
LAWNN,-27.290000,152.973333
LAWNN,25.797250,-080.383917
LAWNS,41.219500,-085.096194
LAWOP,37.760361,-080.666833
LAWRA,-28.278611,115.000000
LAWRN,42.203250,-071.826139
LAWRY,-27.011108,150.363903
LAWRY,41.929417,-079.632828
LAWSE,34.016928,-117.576372
LAWSN,39.517797,-106.476253
LAWSO,-18.993333,132.399444
LAWTN,45.824250,-106.856722
LAWTO,40.772222,-083.486139
LAX03,33.954315,-118.377493
LAX04,33.952717,-118.376640
LAX05,33.953519,-118.377058
LAX06,33.924064,-118.311975
LAX07,33.991561,-118.310410
LAX32,33.997028,-117.790600
LAX57,34.014583,-118.129131
LAX68,33.947319,-118.292717
LAXAR,-14.795128,116.320325
LAXHE,33.152278,-083.122083
LAXKE,37.870778,-092.371333
LAXOR,09.826667,114.808333
LAYCY,34.705278,-117.141444
LAYDA,45.843492,-108.665564
LAYED,38.763658,-081.797617
LAYEG,40.031353,-074.563761
LAYEK,40.976194,-086.015639
LAYEN,33.008694,-107.369667
LAYES,43.148111,-089.340139
LAYEY,33.924611,-117.301000
LAYGE,39.862028,-104.524250
LAYIB,39.223111,-074.885889
LAYIC,37.058361,-100.701083
LAYIG,21.176067,-158.017247
LAYIK,41.075944,-101.769111
LAYIN,33.594000,-085.547444
LAYIS,34.503639,-091.582417
LAYIV,38.220722,-084.805667
LAYKI,37.579361,-122.578639
LAYLI,46.637306,-093.332333
LAYNE,42.913394,-083.366728
LAYUP,-30.661389,147.744722
LAYVU,45.584694,-090.921222
LAYZE,34.695722,-078.093667
LAZAR,32.732139,-096.874333
LAZAT,57.706589,-152.504444
LAZEE,39.020833,-120.050639
LAZER,34.682567,-103.004219
LAZEY,33.589000,-061.485000
LAZGO,35.911847,-119.451911
LAZLO,39.803061,-112.338844
LAZMU,36.254250,-085.440056
LAZNU,46.779014,-092.011761
LAZON,38.069856,-107.251497
LAZOS,23.156144,-106.163081
LAZRD,41.540361,-072.592278
LAZTY,18.075717,-065.704283
LAZYE,40.958111,-072.313083
LB042,37.034605,-100.960579
LBA01,53.848097,-001.633047
LBA04,53.919992,-001.742653
LBA05,53.793306,-001.568831
LBA06,53.944733,-001.780367
LBA07,53.765942,-001.536836
LBA09,53.738569,-001.504883
LBA10,53.882856,-001.686169
LBA15,53.889389,-001.698425
LBA25,53.889047,-001.695575
LBA29,53.968131,-001.779053
LBA32,53.981822,-001.837019
LBA34,54.004583,-001.759793
LBA35,54.002458,-001.791972
LBA50,53.928497,-001.771597
LBA55,53.932364,-001.761506
LBA56,53.760178,-001.551697
LBA60,53.939653,-001.792511
LBA63,53.753472,-001.573872
LBA68,53.718028,-001.573436
LBA70,53.950811,-001.813447
LBA75,53.974914,-001.759650
LBA77,53.958314,-001.800489
LBA90,53.973114,-001.855350
LBA92,53.726156,-001.539844
LBB02,33.728985,-101.941793
LBB04,33.963142,-101.830976
LBB05,33.638656,-101.828667
LBB07,33.535144,-101.826692
LBB10,33.567247,-101.528182
LBB11,33.665799,-101.841950
LBB13,33.619848,-101.675020
LBB15,33.953125,-101.872157
LBB16,33.522405,-102.147449
LBB17,33.945847,-101.833836
LBB18,33.699177,-101.554247
LBB20,33.494646,-102.076935
LBB21,33.601712,-101.513017
LBB23,33.636856,-102.096496
LBB29,33.848457,-102.160059
LBB30,33.825061,-102.053076
LBB35,33.770608,-101.835672
LBB47,33.863944,-101.608283
LBB60,33.457396,-101.867235
LBB65,33.662457,-101.794457
LBB67,33.777217,-101.503023
